연번,구분,상호명,도로명주소,지번주소,전화번호,위도,경도
1417,일반음식점,기와집한정식,경상북도 영천시 무궁화길 58 (문외동),경상북도 영천시 문외동 9-41 ,,35.97381818,128.93773172
1418,일반음식점,아이엠푸드,"경상북도 영천시 모란4길 16, 1층 (야사동)",경상북도 영천시 야사동 331-5 ,,35.97600420,128.94067055
1419,일반음식점,감포포차,"경상북도 영천시 문화새길 25, 14동 7호 (야사동, 문화아파트상가)",경상북도 영천시 야사동 187-2 문화아파트상가 ,,35.97313065,128.94706067
1420,일반음식점,달보드레,"경상북도 영천시 임고면 운주로 30, 주1동 1층",경상북도 영천시 임고면 양항리 399 ,,36.01711382,128.97749717
1421,일반음식점,행복한 아구찜,"경상북도 영천시 언하공단로 83, 104호 (망정동)",경상북도 영천시 망정동 410-8 ,,35.98591193,128.95453252
1422,일반음식점,순이참복,경상북도 영천시 신녕면 장수로 1719-4,경상북도 영천시 신녕면 화성리 805-2 ,,36.04541003,128.78705810
1423,일반음식점,업텐브로피자 57호점,경상북도 영천시 망정3길 11 (망정동),경상북도 영천시 망정동 208-1 ,054-338-339,35.97649787,128.95206288
1424,일반음식점,존가네,경상북도 영천시 야사2길 21 (야사동),경상북도 영천시 야사동 132-1 ,,35.97516962,128.94722806
1425,일반음식점,"똘이,똘이엄마식당",경상북도 영천시 청통면 금송로 953-1,경상북도 영천시 청통면 원촌리 269-1 ,,35.98989980,128.82298482
1426,일반음식점,황금돼지식당,"경상북도 영천시 중앙동3길 20, 101호 (문외동)",경상북도 영천시 문외동 138-2 ,,35.97381883,128.93293894
1427,일반음식점,맹글어보레이,경상북도 영천시 영화새싹길 1-3 (교촌동),경상북도 영천시 교촌동 269-1 ,,35.96411417,128.92350604
1428,일반음식점,치산밸리,경상북도 영천시 신녕면 치산관광길 22,경상북도 영천시 신녕면 부산리 1088-1 ,,36.06322869,128.72795871
1429,일반음식점,보리떡 머슴 & 커피마님,경상북도 영천시 임고면 양항2길 27-4,경상북도 영천시 임고면 양항리 339 ,,36.01172378,128.97598270
1430,일반음식점,고경족발,"경상북도 영천시 문화새길 25, E동 1호 (야사동, 문화아파트상가)",경상북도 영천시 야사동 187-2 문화아파트상가 ,,35.97355735,128.94681722
1431,일반음식점,임앰태국음식점,경상북도 영천시 금호읍 원제2길 9,경상북도 영천시 금호읍 원제리 517 ,054-337-1379,35.94190437,128.89931515
1432,일반음식점,쪽갈비에 꼬치다,경상북도 영천시 호국로 70 (야사동),경상북도 영천시 야사동 182-8 ,054-332-3939,35.97371377,128.94552307
1433,일반음식점,파머푸드,경상북도 영천시 북안면 운북로 2028,경상북도 영천시 북안면 임포리 269-4 ,054-337-2121,35.91832023,129.00919693
1434,일반음식점,소문난부자돼지국밥 영천점,경상북도 영천시 호국로 160 (조교동),경상북도 영천시 조교동 699-1 ,,35.97606557,128.95489668
1435,일반음식점,옛날 가마솥 통닭 & 호프,경상북도 영천시 금호읍 원제2길 9,경상북도 영천시 금호읍 원제리 517 ,,35.94190437,128.89931515
1436,일반음식점,숙이네 밥집,경상북도 영천시 금호읍 거여로 2,경상북도 영천시 금호읍 냉천리 691 ,,35.93216606,128.87759560
1437,일반음식점,도영이네집밥,"경상북도 영천시 금호읍 금호로 199, 3,4호",경상북도 영천시 금호읍 냉천리 417-20 ,,35.93462840,128.88272692
1438,일반음식점,혜리네 소주카페,경상북도 영천시 시장로 54 (완산동),경상북도 영천시 완산동 1078-3 ,,35.96324205,128.93610842
1439,일반음식점,국화원전문장례식장(식당),"경상북도 영천시 오수1길 18, 국화원전문장례식장 (오수동)",경상북도 영천시 오수동 301-2 ,,35.95719085,128.91466733
1440,일반음식점,농업회사법인(주)한국와인,경상북도 영천시 금호읍 창산길 100-44,경상북도 영천시 금호읍 원기리 414-2 ,,35.90698368,128.88268538
1441,일반음식점,육천명가,경상북도 영천시 충효로 53 (문외동),경상북도 영천시 문외동 250-3 ,054-337-9572,35.97244767,128.93533949
1442,일반음식점,시내버스808식당,경상북도 영천시 금호읍 금호로 199,경상북도 영천시 금호읍 냉천리 417-20 ,054-333-4576,35.93462840,128.88272692
1443,일반음식점,동강민물매운탕,경상북도 영천시 화북면 천문로 2250,경상북도 영천시 화북면 자천리 969 ,,36.10729995,128.92248744
1444,일반음식점,덕타운,경상북도 영천시 고경면 호국로 1335-14,경상북도 영천시 고경면 가수리 262 ,,36.00390615,129.07598269
1445,일반음식점,어느날,경상북도 영천시 중앙동3길 76 (문내동),경상북도 영천시 문내동 3-18 ,054-335-2622,35.97416320,128.93055546
1446,일반음식점,도황선산곱창막창,경상북도 영천시 호국로 132 (망정동),경상북도 영천시 망정동 197-1 ,054-331-1172,35.97552180,128.95175890
1447,일반음식점,영천시니어클럽 별빛소반,"경상북도 영천시 망정로 43, 1층 (망정동)",경상북도 영천시 망정동 318-5 ,054-332-5002,35.98004526,128.95256998
1448,일반음식점,대덕식당,경상북도 영천시 금호읍 금호로 510,경상북도 영천시 금호읍 신월리 1-41 ,,35.95124985,128.90699035
1449,일반음식점,영천시니어클럽(카페모람),"경상북도 영천시 무궁화길 20, 2층 (문외동)",경상북도 영천시 문외동 250-10 ,,35.97304690,128.93615530
1450,일반음식점,화남아름영농조합법인식당,경상북도 영천시 화남면 신화로 1198,경상북도 영천시 화남면 삼창리 850 ,054-336-6260,36.05902490,128.89001490
1451,일반음식점,삼촌푸드,경상북도 영천시 상록2길 40 (야사동),경상북도 영천시 야사동 334-14 ,,35.97470400,128.94229370
1452,일반음식점,뚱이 아재 김치찜,경상북도 영천시 청산2길 16 (문외동),경상북도 영천시 문외동 9-14 ,,35.97462668,128.93752584
1453,일반음식점,금호어울림식당,경상북도 영천시 금호읍 어은길 240,경상북도 영천시 금호읍 어은리 312 ,,35.91131368,128.90208920
1454,일반음식점,술퍼마켓,경상북도 영천시 충효로 4 (창구동),경상북도 영천시 창구동 156-5 ,054-332-7366,35.96999955,128.93065852
1455,일반음식점,동궁찜닭 영천점,경상북도 영천시 동부로 31-16 (야사동),경상북도 영천시 야사동 191-14 ,070-4024-4080,35.97308877,128.94762698
1456,일반음식점,막창도둑(영천점),경상북도 영천시 언하공단로 91 (망정동),경상북도 영천시 망정동 410-4 ,,35.98531956,128.95414153
1457,일반음식점,이찌마오수산,경상북도 영천시 호국로 85 (야사동),경상북도 영천시 야사동 136-5 ,,35.97470789,128.94663152
1458,일반음식점,마라천국,경상북도 영천시 완산중앙3길 36 (완산동),경상북도 영천시 완산동 906-1 ,,35.96280181,128.93745134
1459,일반음식점,미소식당,경상북도 영천시 완산로 61 (완산동),경상북도 영천시 완산동 1000-16 ,,35.96569698,128.93865241
1460,일반음식점,일호포차,"경상북도 영천시 상록1길 36-1, 1층 (야사동)",경상북도 영천시 야사동 335-24 ,,35.97407056,128.94135851
1461,일반음식점,김떡순,"경상북도 영천시 호국로 23, 영진궁전빌라 110동 나호 (문외동)",경상북도 영천시 문외동 49-2 영진궁전빌라 ,,35.97201642,128.94072606
1462,일반음식점,한식마당,경상북도 영천시 금호읍 교대4길 30,경상북도 영천시 금호읍 교대리 155-1 ,054-335-3536,35.93291674,128.87617542
1463,일반음식점,채은식당,경상북도 영천시 임고면 포은로 504,경상북도 영천시 임고면 양항리 757-105 ,,36.02156311,128.97447822
1464,일반음식점,한해정,경상북도 영천시 하이브리드로 700-122 (봉동),경상북도 영천시 봉동 561-4 ,,,
1465,일반음식점,상필 한우육회,경상북도 영천시 도들앞길 14-15 (도동),경상북도 영천시 도동 572-2 ,,35.94358657,128.92815911
1466,일반음식점,타이짬뽕,경상북도 영천시 중앙동1길 42 (문외동),경상북도 영천시 문외동 139-9 ,,35.97368222,128.93383693
1467,일반음식점,이가옥,경상북도 영천시 화남면 내지길 4,경상북도 영천시 화남면 금호리 495 ,,36.07705329,128.90828300
1468,일반음식점,일송,경상북도 영천시 고경면 방천길 98-14,경상북도 영천시 고경면 단포리 1-8 ,054-333-0056,35.98627875,128.97721673
1469,일반음식점,종로녹두빈대떡,경상북도 영천시 호국로 93-1 (야사동),경상북도 영천시 야사동 131-20 ,,35.97514242,128.94751868
1470,일반음식점,오니와플,경상북도 영천시 삼산길 22-4 (문외동),경상북도 영천시 문외동 12-16 ,,35.97245828,128.93710299
1471,일반음식점,레이지보스,경상북도 영천시 화산면 대기길 92,경상북도 영천시 화산면 대기리 151-1 ,,36.00903021,128.90297400
1472,일반음식점,콴파야오,경상북도 영천시 금호읍 원제2길 13,경상북도 영천시 금호읍 원제리 514-2 ,,35.94223089,128.89890294
1473,일반음식점,청춘짜장,경상북도 영천시 완산로 15-2 (완산동),경상북도 영천시 완산동 926-24 ,054-335-5282,35.96156663,128.93887002
1474,일반음식점,강변오리,경상북도 영천시 보목1길 43-1 (야사동),경상북도 영천시 야사동 260 ,,35.97054970,128.94335193
1475,일반음식점,완산돼지국밥,경상북도 영천시 완산6길 9 (완산동),경상북도 영천시 완산동 1000-56 ,054-336-4951,35.96680846,128.93943194
1476,일반음식점,해질녘,경상북도 영천시 완산로 8-7 (완산동),경상북도 영천시 완산동 935-1 ,054-335-8484,35.96089424,128.93942929
1477,일반음식점,호식이두마리치킨 영천4호점,"경상북도 영천시 금완로 23, 1층 (금노동)",경상북도 영천시 금노동 539-5 ,,35.96065732,128.93084994
1478,일반음식점,영남반점,경상북도 영천시 봉동1길 29-6 (봉동),경상북도 영천시 봉동 662-7 ,,35.93199071,128.94415019
1479,일반음식점,투다리 한신점,"경상북도 영천시 망정1길 174, 정암빌딩 108호 (망정동)",경상북도 영천시 망정동 329-1 정암빌딩 ,,35.98132575,128.95170103
1480,일반음식점,이모국수,경상북도 영천시 충효로 152 (야사동),경상북도 영천시 야사동 119-2 ,,35.97652902,128.94498721
1481,일반음식점,에뚜왈르,"경상북도 영천시 삼산길 2, 2층 (문외동)",경상북도 영천시 문외동 38-10 ,,35.97101345,128.93809206
1482,일반음식점,육풍,경상북도 영천시 중앙동2길 76 (문외동),경상북도 영천시 문외동 126-11 ,,35.97430413,128.93275451
1483,일반음식점,대곡휴게식당,경상북도 영천시 금호읍 칠백로 296,경상북도 영천시 금호읍 대곡리 729-2 ,,35.89233521,128.91647010
1484,일반음식점,다모아,경상북도 영천시 청통면 금송로 984,경상북도 영천시 청통면 치일리 14-2 ,,35.99244871,128.82236893
1485,일반음식점,별빛PUB(펍)이색까페(cafe),경상북도 영천시 영화로 332 (조교동),경상북도 영천시 조교동 734-6 ,,35.97156432,128.95141353
1486,일반음식점,밥심,경상북도 영천시 하이브리드로 567 (채신동),경상북도 영천시 채신동 362 ,,,
1487,일반음식점,청년피자,경상북도 영천시 호국로 58 (야사동),경상북도 영천시 야사동 178-23 ,,35.97327544,128.94420794
1488,일반음식점,교촌치킨 영천1호점,경상북도 영천시 망정3길 7 (망정동),경상북도 영천시 망정동 208-21 ,,35.97618904,128.95218595
1489,일반음식점,고향맛어탕국수전문점,"경상북도 영천시 금호읍 금호로 39, B동 1층",경상북도 영천시 금호읍 덕성리 153-3 ,,35.92999393,128.86609210
1490,일반음식점,오늘은 짬뽕 땡기는 날,"경상북도 영천시 새천년공원길 31, 1층 (조교동)",경상북도 영천시 조교동 518-1 ,,35.98209546,128.95958308
1491,일반음식점,역전할머니맥주 경북영천점,"경상북도 영천시 충효로 67, 1층 (문외동)",경상북도 영천시 문외동 5-44 ,,35.97314046,128.93675177
1492,일반음식점,황금장,"경상북도 영천시 북안면 임포역길 98, 1층",경상북도 영천시 북안면 임포리 242-9 ,054-335-1225,35.91752356,129.00993099
1493,일반음식점,우리식당,"경상북도 영천시 중앙동2길 132, 1층 (문내동)",경상북도 영천시 문내동 2-11 ,,35.97300259,128.93006747
1494,일반음식점,고산식당,경상북도 영천시 고경면 호국로 825,경상북도 영천시 고경면 도암리 73-1 ,,36.00231993,129.01961472
1495,일반음식점,충무회식당,경상북도 영천시 문화새길 62-3 (야사동),경상북도 영천시 야사동 219-5 ,,35.97163325,128.94749423
1496,일반음식점,한우막구이,경상북도 영천시 언하공단로 110-60 (망정동),경상북도 영천시 망정동 473 ,,,
1497,일반음식점,자원미,경상북도 영천시 고경면 호국로 996,경상북도 영천시 고경면 해선리 598-3 ,,36.00117985,129.03836196
1498,일반음식점,한올면옥 영천금호점,경상북도 영천시 금호읍 금호로 102,경상북도 영천시 금호읍 덕성리 100-4 ,,35.93113371,128.87269153
1499,일반음식점,할매묵 죽집,"경상북도 영천시 시장4길 52, 영천공설시장 3지구 125,126호 (완산동)",경상북도 영천시 완산동 982-3 영천공설시장 ,,35.96426957,128.93856849
1500,일반음식점,정성어탕,경상북도 영천시 화남면 천문로 1506,경상북도 영천시 화남면 선천리 1092 ,,36.05250403,128.89304297
1501,일반음식점,초이스쉼터,"경상북도 영천시 강남길 46, 2층 (완산동)",경상북도 영천시 완산동 1000-34 ,054-335-5305,35.96583157,128.93800498
1502,일반음식점,최고의밥상,경상북도 영천시 영천산단로 359-7 (채신동),경상북도 영천시 채신동 753 ,,35.91436358,128.94896126
